,8OJBet8E_Oo,1,1,1622906440.6361809,,2
,6-PtMv2Cz4M,0,1,1622906440.6432173,,2
,6TpyRE_juyA,0,1,1622906440.6501825,,2
,kFfhBX7ET-4,0,1,1622906440.6581795,,2
,FZ4P0UZbi9E,0,1,1622906440.6651819,,2
,KRaWnd3LJfs,0,1,1622906440.7481825,,2
,k_CVLKaslCY,0,1,1622906440.7861829,,2
,AeOWKSGA2ZU,0,1,1622906440.7941813,,2
,Kee9Et2j7DA,0,1,1622906440.808182,,2
,ZZjnfWx0cvw,0,1,1622906440.8411822,,2
,7dZmeh_28Eo,0,1,1622906440.8481827,,2
,f0tFB_Ff1xU,0,1,1622906440.873183,,2
,Wc5FsNdfzxI,0,1,1622906440.8801825,,2
,Wc5FsNdfzxI,0,1,1622906440.8901825,,2
,RjFGyhYcyEk,0,1,1622906440.8962164,,2
,lRkgBVn_-4o,0,1,1622906440.907181,,2
,VLt0Bc3WW3w,0,1,1622906441.0011835,,2
,Xwon4zhovpk,0,1,1622906441.0101821,,2
,D8W_PoAe9wo,0,1,1622906441.021218,,2
,pqdaUB-7ThQ,0,1,1622906441.028182,,2
,QN1odfjtMoo,1,1,1622906446.389377,,2
,RVH5dn1cxAQ,0,1,1622906446.4309158,,2
,XD77aMyCv0Q,0,1,1622906446.5401857,,2
,ZZjnfWx0cvw,0,1,1622906446.5481868,,2
,GWVMcigVt48,0,1,1622906446.600185,,2
,0T-BCIFeqq8,0,1,1622906446.60721,,2
,R_EiKMW5ebU,0,1,1622906446.6131876,,2
,41vY5Y0Cgio,0,1,1622906446.6291845,,2
,ssDtj1uL1Go,0,1,1622906446.6981838,,2
,iywXK9Dj2o4,0,1,1622906446.719186,,2
QN1odfjtMoo,16GpicX09gk,1,0,1622906453.8048859,60,2
QN1odfjtMoo,QN1odfjtMoo,0,0,1622906453.819799,60,2
QN1odfjtMoo,iywXK9Dj2o4,0,0,1622906453.8342845,60,2
QN1odfjtMoo,xdzr64mrzHE,0,0,1622906453.8472822,60,2
QN1odfjtMoo,0T-BCIFeqq8,0,0,1622906453.8612833,60,2
QN1odfjtMoo,qeMFqkcPYcg,0,0,1622906453.8742816,60,2
QN1odfjtMoo,ZZjnfWx0cvw,0,0,1622906453.8942826,60,2
QN1odfjtMoo,ssDtj1uL1Go,0,0,1622906453.923281,60,2
QN1odfjtMoo,GWVMcigVt48,0,0,1622906453.948795,60,2
QN1odfjtMoo,XD77aMyCv0Q,0,0,1622906453.9617972,60,2
QN1odfjtMoo,tr-yQaMbQ3o,0,0,1622906453.977799,60,2
QN1odfjtMoo,v61TqLKFnjQ,0,0,1622906454.0007954,60,2
QN1odfjtMoo,3Imsr0UldAY,0,0,1622906454.0227954,60,2
QN1odfjtMoo,QTIkudYT3mg,0,0,1622906454.0377948,60,2
QN1odfjtMoo,0lvCoQuHuBQ,0,0,1622906454.0527945,60,2
QN1odfjtMoo,5NV6Rdv1a3I,0,0,1622906454.0667946,60,2
QN1odfjtMoo,Q1i-sknFkUM,0,0,1622906454.0827947,60,2
QN1odfjtMoo,tTKuYa0MxsY,0,0,1622906454.0997949,60,2
QN1odfjtMoo,R_EiKMW5ebU,0,0,1622906454.1137955,60,2
QN1odfjtMoo,RVH5dn1cxAQ,0,0,1622906454.1277988,60,2
QN1odfjtMoo,16GpicX09gk,1,0,1622906521.0962396,60,2
QN1odfjtMoo,QN1odfjtMoo,0,0,1622906521.1109493,60,2
QN1odfjtMoo,iywXK9Dj2o4,0,0,1622906521.1229103,60,2
QN1odfjtMoo,xdzr64mrzHE,0,0,1622906521.138886,60,2
QN1odfjtMoo,0T-BCIFeqq8,0,0,1622906521.1528997,60,2
QN1odfjtMoo,qeMFqkcPYcg,0,0,1622906521.1719153,60,2
QN1odfjtMoo,ZZjnfWx0cvw,0,0,1622906521.1858997,60,2
QN1odfjtMoo,ssDtj1uL1Go,0,0,1622906521.1999347,60,2
QN1odfjtMoo,GWVMcigVt48,0,0,1622906521.2239444,60,2
QN1odfjtMoo,XD77aMyCv0Q,0,0,1622906521.2358983,60,2
QN1odfjtMoo,tr-yQaMbQ3o,0,0,1622906521.2519357,60,2
QN1odfjtMoo,v61TqLKFnjQ,0,0,1622906521.2649386,60,2
QN1odfjtMoo,3Imsr0UldAY,0,0,1622906521.2778997,60,2
QN1odfjtMoo,QTIkudYT3mg,0,0,1622906521.289951,60,2
QN1odfjtMoo,0lvCoQuHuBQ,0,0,1622906521.3029368,60,2
QN1odfjtMoo,5NV6Rdv1a3I,0,0,1622906521.3148997,60,2
QN1odfjtMoo,Q1i-sknFkUM,0,0,1622906521.3268986,60,2
QN1odfjtMoo,tTKuYa0MxsY,0,0,1622906521.3398976,60,2
QN1odfjtMoo,R_EiKMW5ebU,0,0,1622906521.3509343,60,2
QN1odfjtMoo,RVH5dn1cxAQ,0,0,1622906521.362952,60,2
QN1odfjtMoo,16GpicX09gk,1,0,1622906588.3443654,60,2
QN1odfjtMoo,QN1odfjtMoo,0,0,1622906588.3623674,60,2
QN1odfjtMoo,iywXK9Dj2o4,0,0,1622906588.3773642,60,2
QN1odfjtMoo,xdzr64mrzHE,0,0,1622906588.392364,60,2
QN1odfjtMoo,0T-BCIFeqq8,0,0,1622906588.4073646,60,2
QN1odfjtMoo,qeMFqkcPYcg,0,0,1622906588.422364,60,2
QN1odfjtMoo,ZZjnfWx0cvw,0,0,1622906588.4343626,60,2
QN1odfjtMoo,ssDtj1uL1Go,0,0,1622906588.447367,60,2
QN1odfjtMoo,GWVMcigVt48,0,0,1622906588.461364,60,2
QN1odfjtMoo,XD77aMyCv0Q,0,0,1622906588.4753642,60,2
QN1odfjtMoo,tr-yQaMbQ3o,0,0,1622906588.488366,60,2
QN1odfjtMoo,v61TqLKFnjQ,0,0,1622906588.504365,60,2
QN1odfjtMoo,3Imsr0UldAY,0,0,1622906588.5193644,60,2
QN1odfjtMoo,QTIkudYT3mg,0,0,1622906588.534366,60,2
QN1odfjtMoo,0lvCoQuHuBQ,0,0,1622906588.5483658,60,2
QN1odfjtMoo,5NV6Rdv1a3I,0,0,1622906588.5613644,60,2
QN1odfjtMoo,Q1i-sknFkUM,0,0,1622906588.575365,60,2
QN1odfjtMoo,tTKuYa0MxsY,0,0,1622906588.5893648,60,2
QN1odfjtMoo,R_EiKMW5ebU,0,0,1622906588.6033652,60,2
QN1odfjtMoo,RVH5dn1cxAQ,0,0,1622906588.6183653,60,2
,VkTNnCCKnE4,1,1,1622906638.9785147,,2
,QVJG-IDowQ8,0,1,1622906638.9865403,,2
,LkNXHsgLfZY,0,1,1622906638.9927096,,2
,hTWKbfoikeg,0,1,1622906638.9987183,,2
,Kjhf7gOLvII,0,1,1622906639.005717,,2
,41vY5Y0Cgio,0,1,1622906639.0121667,,2
,M6ZZKNPrSPw,0,1,1622906639.0187235,,2
,ZB-bmV7bLNg,0,1,1622906639.0247357,,2
,oiKj0Z_Xnjc,0,1,1622906639.030724,,2
,uW_px2l8qlU,0,1,1622906639.0367253,,2
,-dABj9R5D5s,0,1,1622906639.043761,,2
,Wc5FsNdfzxI,0,1,1622906639.04976,,2
,Wc5FsNdfzxI,0,1,1622906639.0547607,,2
,RjFGyhYcyEk,0,1,1622906639.0617254,,2
,lRkgBVn_-4o,0,1,1622906639.0677247,,2
,VLt0Bc3WW3w,0,1,1622906639.0737624,,2
,Xwon4zhovpk,0,1,1622906639.0797248,,2
,D8W_PoAe9wo,0,1,1622906639.0857244,,2
,_k9egfWvb7Y,0,1,1622906639.0907598,,2
,pVHKp6ffURY,0,1,1622906639.0977223,,2
,QN1odfjtMoo,1,1,1622906643.8357673,,2
,RVH5dn1cxAQ,0,1,1622906643.883859,,2
,XD77aMyCv0Q,0,1,1622906643.889868,,2
,ZZjnfWx0cvw,0,1,1622906643.930868,,2
,0T-BCIFeqq8,0,1,1622906644.0518713,,2
,R_EiKMW5ebU,0,1,1622906644.0578675,,2
,41vY5Y0Cgio,0,1,1622906644.116869,,2
,QTIkudYT3mg,0,1,1622906644.1248677,,2
,iywXK9Dj2o4,0,1,1622906644.1388674,,2
,Ln-zDvQT3sQ,0,1,1622906644.1498687,,2
QN1odfjtMoo,NUIDA4fDn4s,1,0,1622906651.1814795,60,2
QN1odfjtMoo,QN1odfjtMoo,0,0,1622906651.1954784,60,2
QN1odfjtMoo,iywXK9Dj2o4,0,0,1622906651.2088773,60,2
QN1odfjtMoo,ssDtj1uL1Go,0,0,1622906651.2238774,60,2
QN1odfjtMoo,xdzr64mrzHE,0,0,1622906651.2368755,60,2
QN1odfjtMoo,gXNdCWXO8AM,0,0,1622906651.251879,60,2
QN1odfjtMoo,OkLHF-CJHak,0,0,1622906651.288877,60,2
QN1odfjtMoo,0T-BCIFeqq8,0,0,1622906651.3038764,60,2
